country,date,confirmed,deaths,recovered,active,new_cases,new_deaths,population,cases_per_million,deaths_per_million,mortality_rate,recovery_rate
USA,2020-08-24,3357220,88028,2966954,302238,3159,82,331000000,10142.658610271903,265.94561933534743,2.6220503869272793,88.37532243939926
USA,2020-08-25,3412869,96995,3040421,275453,3641,103,331000000,10310.78247734139,293.03625377643505,2.842037007573394,89.08695294193829
USA,2020-08-26,3469236,83648,3031633,353955,3651,88,331000000,10481.075528700907,252.71299093655588,2.4111360541629336,87.38618531572946
USA,2020-08-27,3526324,114574,3148726,263024,3137,101,331000000,10653.546827794562,346.1450151057402,3.2491058677535016,89.29202194693397
USA,2020-08-28,3584135,80486,3116992,386657,2947,66,331000000,10828.20241691843,243.16012084592145,2.2456185383642078,86.96636705927651
USA,2020-08-29,3642671,37112,3162219,443340,4393,44,331000000,11005.048338368579,112.12084592145014,1.018812843652364,86.81044760836211
USA,2020-08-30,3701933,82165,3446374,173394,3209,71,331000000,11184.08761329305,248.23262839879152,2.2195161284658584,93.09660655662866
USA,2020-08-31,3761923,113409,3125603,522911,2632,79,331000000,11365.326283987915,342.6253776435045,3.0146550049004195,83.08524656139959
USA,2020-09-01,3822644,43161,3220834,558649,4220,47,331000000,11548.773413897281,130.39577039274926,1.1290876157968148,84.25670818417828
USA,2020-09-02,3884094,135676,3589459,158959,3920,136,331000000,11734.422960725076,409.89728096676737,3.4931183436858118,92.4143185000157
USA,2020-09-03,3946276,129970,3246287,570019,3671,120,331000000,11922.283987915407,392.65861027190334,3.2934847942718655,82.26203641103663
USA,2020-09-04,4009190,89279,3671966,247945,4518,100,331000000,12112.356495468279,269.7250755287009,2.226858791925551,91.58872490453184
USA,2020-09-05,4072835,113882,3619292,339661,4198,117,331000000,12304.637462235649,344.05438066465257,2.7961358611384943,88.86419410558003
USA,2020-09-06,4137213,128106,3506402,502705,3476,107,331000000,12499.132930513595,387.0271903323263,3.096432308416318,84.75275505515428
USA,2020-09-07,4202321,116714,3570578,515029,4521,125,331000000,12695.833836858006,352.6102719033233,2.777369934376741,84.96680762845104
USA,2020-09-08,4268161,99217,3897410,271534,4035,93,331000000,12894.746223564955,299.74924471299096,2.3245842881746963,91.31356572537915
USA,2020-09-09,4334730,52806,3899687,382237,4107,50,331000000,13095.861027190333,159.53474320241693,1.218207362396274,89.96378090446233
USA,2020-09-10,4402028,79307,3982375,340346,4461,80,331000000,13299.178247734138,239.59818731117826,1.8016014436982228,90.46682574486124
USA,2020-09-11,4470052,95465,4006388,368199,3269,69,331000000,13504.688821752266,288.41389728096675,2.1356574822843224,89.62732424589244
USA,2020-09-12,4538802,68278,4167192,303332,3656,54,331000000,13712.392749244713,206.27794561933536,1.5043176591532303,91.81259724482364
USA,2020-09-13,4608273,62076,3865746,680451,2676,36,331000000,13922.274924471298,187.5407854984894,1.347055610637651,83.88708741864902
USA,2020-09-14,4678464,102126,4222734,353604,2741,59,331000000,14134.332326283988,308.5377643504532,2.18289592481635,90.2589824352608
USA,2020-09-15,4749372,60162,4464537,224673,4193,53,331000000,14348.55589123867,181.75830815709972,1.2667358968722602,94.00268077547936
USA,2020-09-16,4820994,97446,4543829,179719,4095,82,331000000,14564.936555891238,294.3987915407855,2.021284407323469,94.25087440473894
USA,2020-09-17,4893325,74011,4315731,503583,4624,69,331000000,14783.45921450151,223.59818731117824,1.512488951786362,88.19628780021765
USA,2020-09-18,4966362,139256,4130899,696207,4491,125,331000000,15004.114803625376,420.7129909365559,2.8039840833189364,83.17756538891044
USA,2020-09-19,5040099,154723,4592547,292829,4185,128,331000000,15226.885196374622,467.44108761329306,3.069840493212534,91.12017442514522
USA,2020-09-20,5114533,156649,4325102,632782,4228,129,331000000,15451.761329305136,473.25981873111783,3.0628211803501904,84.56494463912932
USA,2020-09-21,5189658,134121,4847976,207561,3018,77,331000000,15678.725075528702,405.19939577039275,2.5843899540200916,93.4160979394018
USA,2020-09-22,5265469,130097,4785950,349422,3195,78,331000000,15907.761329305134,393.04229607250755,2.470758065425891,90.89313791421048
USA,2020-09-23,5341959,148744,4974892,218323,3491,97,331000000,16138.848942598188,449.3776435045317,2.784446679579532,93.12860693988854
USA,2020-09-24,5419123,127319,4776643,515161,3866,90,331000000,16371.972809667675,384.64954682779455,2.34943919892573,88.14420709771673
USA,2020-09-25,5496953,103804,4837535,555614,3769,71,331000000,16607.108761329306,313.607250755287,1.8883916235048763,88.00393599872511
USA,2020-09-26,5575443,65040,4835285,675118,3674,42,331000000,16844.238670694864,196.4954682779456,1.1665440755111298,86.7246782004587
USA,2020-09-27,5654584,117548,4927618,609418,3701,76,331000000,17083.335347432025,355.1299093655589,2.078808980466114,87.14377574017823
USA,2020-09-28,5734370,156794,4852534,725042,4111,112,331000000,17324.38066465257,473.6978851963746,2.7342846729457637,84.62192010630636
USA,2020-09-29,5814792,130167,5337722,346903,4436,99,331000000,17567.34743202417,393.2537764350453,2.2385495474300714,91.79557927437473
USA,2020-09-30,5895841,206014,5350078,339749,3776,131,331000000,17812.208459214504,622.3987915407855,3.4942258449642725,90.74325443986702
USA,2020-10-01,5977508,176123,5030818,770567,4070,119,331000000,18058.936555891236,532.0936555891238,2.946428511680787,84.16246368888172
USA,2020-10-02,6059784,168774,5356564,534446,2981,83,331000000,18307.504531722054,509.8912386706949,2.785148777580191,88.39529593794101
USA,2020-10-03,6142659,77231,5546092,519336,4181,52,331000000,18557.882175226583,233.32628398791542,1.2572893921020196,90.2881309218044
USA,2020-10-04,6226123,133394,5620389,472340,3365,72,331000000,18810.03927492447,403.0030211480363,2.142488993551846,90.27108844460669
USA,2020-10-05,6310165,148266,5597240,564659,3637,85,331000000,19063.942598187314,447.9335347432024,2.3496374500508304,88.70195945747852
USA,2020-10-06,6394774,187348,5285402,922024,3436,100,331000000,19319.558912386707,566.0060422960726,2.929704787065188,82.65189668939043
USA,2020-10-07,6479939,156410,5918453,405076,3852,92,331000000,19576.85498489426,472.5377643504532,2.4137572899991806,91.33501102402353
USA,2020-10-08,6565649,201368,6142097,222184,3856,118,331000000,19835.79758308157,608.3625377643505,3.066993072581248,93.5489697971975
USA,2020-10-09,6651891,104326,5898253,649312,3298,51,331000000,20096.34743202417,315.18429003021146,1.5683660480906858,88.6703194625408
USA,2020-10-10,6738652,170984,6301167,266501,3181,80,331000000,20358.465256797583,516.5679758308157,2.5373620718208922,93.50782619431898
USA,2020-10-11,6825920,85459,5936471,803990,2857,35,331000000,20622.11480362538,258.1842900302115,1.2519777553794946,86.96953670713984
USA,2020-10-12,6913683,171625,5813444,928614,4144,102,331000000,20887.25981873112,518.5045317220544,2.4823961411016384,84.08606527085492
USA,2020-10-13,7001925,208322,5793331,1000272,4569,135,331000000,21153.851963746223,629.3716012084592,2.975210388571714,82.7391181710744
USA,2020-10-14,7090634,207622,6159829,723183,3985,116,331000000,21421.85498489426,627.2567975830816,2.928116159993592,86.8727535506698
USA,2020-10-15,7179795,85676,6118745,975374,2710,32,331000000,21691.223564954682,258.8398791540786,1.1932931232716255,85.22172290434476
USA,2020-10-16,7269394,238197,6080138,951059,4404,144,331000000,21961.915407854984,719.6283987915407,3.276710548362078,83.64023190928982
USA,2020-10-17,7359416,104047,6329282,926087,3079,43,331000000,22233.885196374624,314.34138972809666,1.4137942467174025,86.00250345951363
USA,2020-10-18,7449846,136359,6489793,823694,4402,80,331000000,22507.08761329305,411.9607250755287,1.8303599832801916,87.11311616374353
USA,2020-10-19,7540669,190004,6582643,768022,3063,77,331000000,22781.477341389727,574.0302114803625,2.5197233826335568,87.29521213568717
USA,2020-10-20,7631868,115542,7099431,416895,4201,63,331000000,23057.003021148037,349.0694864048338,1.5139412788585966,93.02350355116205
USA,2020-10-21,7723428,99297,6859739,764392,3894,50,331000000,23333.619335347434,299.99093655589127,1.2856596837570053,88.81728424217847
USA,2020-10-22,7815332,258484,6845627,711221,4467,147,331000000,23611.2749244713,780.9184290030212,3.3073962820773324,87.59227375113431
USA,2020-10-23,7907564,260644,7038593,608327,3626,119,331000000,23889.921450151058,787.4441087613293,3.296135194100231,89.01088881481073
USA,2020-10-24,8000107,262553,6807400,930154,2641,86,331000000,24169.50755287009,793.2114803625378,3.2818686050074084,85.09136190303454
USA,2020-10-25,8092944,114416,6814185,1164343,3842,54,331000000,24449.981873111785,345.6676737160121,1.4137747647827539,84.19908750140863
USA,2020-10-26,8186059,241590,7017432,927037,3257,96,331000000,24731.296072507554,729.8791540785498,2.9512369749595013,85.72418058555405
USA,2020-10-27,8279432,126816,7433725,718891,3056,46,331000000,25013.389728096678,383.12990936555894,1.531699275988981,89.78544663450343
USA,2020-10-28,8373047,179808,7512189,681050,4722,101,331000000,25296.214501510574,543.226586102719,2.147461969340432,89.71870096990976
USA,2020-10-29,8466887,197928,7211653,1057306,4470,104,331000000,25579.719033232628,597.9697885196374,2.3376714487863133,85.17478738053312
USA,2020-10-30,8560931,151943,7548564,860424,3234,57,331000000,25863.83987915408,459.04229607250755,1.7748420119260393,88.17456886406396
USA,2020-10-31,8655164,259607,7488219,907338,3515,105,331000000,26148.53172205438,784.3111782477341,2.999446342091265,86.51735541926185
USA,2020-11-01,8749566,224202,7632989,892375,3607,92,331000000,26433.73413897281,677.3474320241692,2.562435668237716,87.23848702895664
USA,2020-11-02,8844119,218328,7636286,989505,4421,109,331000000,26719.392749244715,659.6012084592145,2.468623499977782,86.34309420757454
USA,2020-11-03,8938804,207301,7981769,749734,4151,96,331000000,27005.450151057405,626.2870090634441,2.319113384743641,89.2934781879097
USA,2020-11-04,9033602,202581,8317433,513588,3637,81,331000000,27291.848942598186,612.0271903323263,2.242527399369598,92.07216567654851
USA,2020-11-05,9128496,167590,7697959,1262947,2803,51,331000000,27578.537764350454,506.3141993957704,1.8358993639258865,84.3288861604365
USA,2020-11-06,9223465,155023,8684771,383671,4238,71,331000000,27865.453172205438,468.34743202416917,1.680745793473494,94.1595268155731
USA,2020-11-07,9318491,279729,8744747,294015,3738,112,331000000,28152.540785498488,845.1027190332326,3.0018701525815716,93.84295161094217
USA,2020-11-08,9413555,298172,8194347,921036,4430,140,331000000,28439.74320241692,900.821752265861,3.167474986867342,87.04837864122534
USA,2020-11-09,9508638,155439,8170333,1182866,3794,62,331000000,28727.003021148037,469.6042296072507,1.6347136151360477,85.92537648399276
USA,2020-11-10,9603722,238904,8341360,1023458,3692,91,331000000,29014.26586102719,721.7643504531721,2.48761886277008,86.85549206859591
USA,2020-11-11,9698786,312170,8605711,780905,3833,123,331000000,29301.46827794562,943.1117824773414,3.2186502516912943,88.72977504607277
USA,2020-11-12,9793812,295115,9200888,297809,4167,125,331000000,29588.555891238673,891.5861027190332,3.013280222246455,93.94593239077899
USA,2020-11-13,9888781,298356,9259727,330698,3907,117,331000000,29875.471299093657,901.3776435045318,3.0171160631426663,93.63871037289631
USA,2020-11-14,9983675,135049,8851620,997006,4660,63,331000000,30162.16012084592,408.0030211480363,1.3526982799420053,88.66093898288958
USA,2020-11-15,10078473,122686,9218948,736839,3290,40,331000000,30448.558912386707,370.65256797583083,1.2173074234559145,91.47167433002996
USA,2020-11-16,10173158,317435,8522571,1333152,4198,130,331000000,30734.616314199397,959.0181268882176,3.120319177191586,83.77507751280379
USA,2020-11-17,10267711,267711,9344735,655265,4508,117,331000000,31020.274924471298,808.7945619335347,2.6073094577749605,91.01088840540993
USA,2020-11-18,10362113,265467,8989083,1107563,4582,117,331000000,31305.477341389727,802.0151057401813,2.561900261076095,86.74951720754251
USA,2020-11-19,10456345,199470,8760472,1496403,4393,83,331000000,31590.166163141996,602.6283987915408,1.907645549185686,83.78139780200443
USA,2020-11-20,10550390,196551,9762222,591617,4404,82,331000000,31874.29003021148,593.809667673716,1.8629737858031787,92.52948943119638
USA,2020-11-21,10644230,335577,9033897,1274756,3371,106,331000000,32157.794561933537,1013.8277945619335,3.152665810490754,84.87130586242499
USA,2020-11-22,10737845,316701,9000831,1420313,4719,139,331000000,32440.619335347434,956.8006042296073,2.9493906831398666,83.82343943314511
USA,2020-11-23,10831218,375130,9478735,977353,3817,132,331000000,32722.712990936558,1133.3232628398791,3.4634147332276015,87.51310332780672
USA,2020-11-24,10924332,241640,9737219,945473,2971,65,331000000,33004.02416918429,730.0302114803625,2.211943027729293,89.13331268218505
USA,2020-11-25,11017170,302654,9624914,1089602,4202,115,331000000,33284.50151057402,914.3625377643505,2.747112007893134,87.36285271081412
USA,2020-11-26,11109713,290256,9744051,1075406,3048,79,331000000,33564.08761329306,876.9063444108762,2.612632747578628,87.7074952341253
USA,2020-11-27,11201945,364223,10111016,726706,2858,92,331000000,33842.73413897281,1100.3716012084592,3.2514264263929165,90.26125373763217
USA,2020-11-28,11293849,345191,10002249,946409,4068,124,331000000,34120.38972809668,1042.8731117824773,3.0564513479859703,88.56368630393412
USA,2020-11-29,11385409,255628,9550031,1579750,4357,97,331000000,34397.00604229607,772.2900302114804,2.2452245676901024,83.87956023362885
USA,2020-11-30,11476608,257496,10505849,713263,3454,77,331000000,34672.53172205438,777.9335347432024,2.24365945059725,91.54141188755423
USA,2020-12-01,11567431,156165,10060652,1350614,2796,37,331000000,34946.92145015106,471.797583081571,1.3500404713890233,86.97395298921602
USA,2020-12-02,11657860,329971,9969535,1358354,3146,89,331000000,35220.120845921454,996.891238670695,2.8304594496760127,85.51771079769357
USA,2020-12-03,11747883,262645,10552582,932656,3949,88,331000000,35492.093655589124,793.4894259818732,2.235679398577599,89.8253923706935
USA,2020-12-04,11837482,238046,10932577,666859,4397,88,331000000,35762.78549848943,719.1722054380664,2.0109513154909124,92.35559555655502
USA,2020-12-05,11926643,224778,11292712,409153,3482,65,331000000,36032.15407854985,679.0876132930513,1.884671151806925,94.6847490949465
USA,2020-12-06,12015352,147289,11185866,682197,2960,36,331000000,36300.15709969789,444.9818731117825,1.2258400752637126,93.09644861007817
USA,2020-12-07,12103594,374327,10585231,1144036,2704,83,331000000,36566.74924471299,1130.8972809667673,3.0926929637593594,87.45527154992145
USA,2020-12-08,12191357,341825,10940063,909469,4556,127,331000000,36831.894259818735,1032.703927492447,2.803830615410573,89.73622050441145
USA,2020-12-09,12278625,244543,11606756,427326,4627,92,331000000,37095.54380664653,738.8006042296073,1.991615510694398,94.52814138390903
USA,2020-12-10,12365386,273199,10670016,1422171,2844,62,331000000,37357.661631419935,825.3746223564955,2.2093851336302808,86.28938878252568
USA,2020-12-11,12451628,174949,11674919,601760,3727,52,331000000,37618.21148036254,528.5468277945619,1.4050291255087286,93.76218916915924
USA,2020-12-12,12537338,424776,10520494,1592068,4393,148,331000000,37877.15407854985,1283.3111782477342,3.3880876466758734,83.9132996175105
USA,2020-12-13,12622503,275876,11004870,1341757,3904,85,331000000,38134.450151057405,833.4622356495469,2.1855887061385526,87.1845306750967
USA,2020-12-14,12707112,258206,11634636,814270,3308,67,331000000,38390.0664652568,780.0785498489425,2.031980201323479,91.56003346787216
USA,2020-12-15,12791154,274907,10752858,1763389,3843,82,331000000,38643.96978851964,830.5347432024168,2.149196233584554,84.06479978272485
USA,2020-12-16,12874618,129499,12313364,431755,2708,27,331000000,38896.12688821752,391.2356495468278,1.0058473191204584,95.64061628857648
USA,2020-12-17,12957493,162970,11358358,1436165,2548,32,331000000,39146.50453172206,492.35649546827796,1.2577278644873666,87.6586080347487
USA,2020-12-18,13039769,444036,11900469,695264,4289,146,331000000,39395.07250755287,1341.498489425982,3.405244372043707,91.26288203418328
USA,2020-12-19,13121436,302219,11029713,1789504,4031,92,331000000,39641.80060422961,913.0483383685801,2.3032463824843563,84.05873412025939
USA,2020-12-20,13202485,382341,11880093,940051,4608,133,331000000,39886.66163141994,1155.108761329305,2.8959775375620573,89.98376442010726
USA,2020-12-21,13282907,373283,11960350,949274,4173,117,331000000,40129.628398791545,1127.7432024169184,2.81025079826276,90.04316600274322
USA,2020-12-22,13362692,435411,11991343,935938,4649,151,331000000,40370.67069486404,1315.4410876132931,3.258407811839111,89.73747954379252
